Customer ID*,Customer Name*,Street,Housenumber,City,ZIP,Existing customer,Number of employees,Revenue,URL,e-mail,mobile,Telefone,Heading*,Heading ID*,Keyword (1 main keyword),Year/month founded (entrepreneur),Short Crypted
35240,Hotel Jägeralpe GmbH,Nr.,5,Hochkrumbach,6888,,30,2800000,http://www.jaegeralpe.at,hotel@jaegeralpe.at,,055834250,Hotels,1694,Hotel,,T1mKW
35244,Pension Jägerheim,Nesslegg,88,Schröcken,6888,,,,http://www.jaegerheim-schroecken.at,pension@jaegerheim-schroecken.at,,05519220,Pensionen / Privatzimmer,2728,Pension,,WvMvm
35246,Skilifte Schröcken Strolz GmbH,Nr.,10,Hochkrumbach,6888,,27,4000000,http://www.snowworld.at,,,055834259,Bergbahnen,426,Bergbahn,,ZMgjt
35248,Schwarzmann KG,Unterboden,76,Schröcken,6888,,8,1025000,http://www.schwarzmann.cc,georg@schwarzmann.cc,,055192330,Tischlereien,3951,Tischler,,qSNtg
35249,Herbert Schwarzmann,Am Stein,440,Au,6883,,3,250000,http://www.h-schwarzmann.at,office@h-schwarzmann.at,,0551530056,Versicherungsmakler,4105,Versicherungsmakler,,pkl1f
35253,Hotel Adler,Nr.,8,Hochkrumbach,6888,,18,900000,http://www.hoteladler.at,info@hoteladler.at,,055834264,Hotels,1694,Hotel,,sfLbt
35256,Kur-Apotheke Mag. Pharm. van Dellen KG,Kirchpl,24,Schruns,6780,,12,2500000,http://www.kur.apo.or.at,kur@apo.or.at,,0555672362,Apotheken,127,Apotheke,,jfBjV
35261,Landhaus Berthold,Alter Hofweg,3,Schruns,6780,,,,http://www.urlaubambauernhof.at/berthold,landhaus.berthold@montafon.com,,0555674914,Pensionen / Privatzimmer,2728,Pension,,lq8Pk
35265,Pension Latons,Grappaweg,5,Schruns,6780,,,,http://www.montafon.com/Pension-Latons,pension.latons@montafon.com,,0555672598,Pensionen / Privatzimmer,2728,Pension,,6pTs2
35272,Dalus Uhren-Schmuck,Kirchpl,17,Schruns,6780,,9,310000,http://www.diadoro.at,dalus@aon.at,,0555672407,"Juweliere, Gold- u Silberschmiede",1814,Juwelier,,1jwZs
35284,Forstverwaltung Stand Montafon,Montafoner Str,21,Schruns,6780,,18,3800000,http://www.stand-montafon.at,info@stand-montafon.at,,0555672132,Forstverwaltungen,1246,Forstamt,,Q69lG
35294,Hochjochstöbli - Fam Stemer,Wagenweg,12,Schruns,6780,,2,85000,http://www.hochjochstoebli.at,info@hochjochstoebli.at,,0555672417,Gasthäuser u Gasthöfe,1352,Gasthaus,,KkGMD
35295,Gasthof-Pension Rhätikon,Rätikonstr,6,Schruns,6780,,3,230000,http://www.montafon.com/Gasthof-Rhaetikon/,gasthof.rhaetikon@montafon.com,,0555672171,Gasthäuser u Gasthöfe,1352,Gasthaus,,K1cSC
35310,Hotel Alpenrose,Silvrettastr,45,Schruns,6780,,40,1500000,http://www.spa-alpenrose.at,info@spa-alpenrose.at,,0555672655,Hotels,1694,Hotel,,ZMglC
35311,Chesa Platina,Flurstr,19,Schruns,6780,,,,http://www.montafon.com/Hotel-Chesa-Platina,,,0555672323,Hotels,1694,Hotel,,Xf2rB
35312,Hotel Montjola-Nova,Montjolastr,31,Schruns,6780,,,,http://www.hotel-montjola-nova.at,,,0555673374,Hotels,1694,Hotel,,qSNvz
35314,Hotel garni Tinabella,Bergbahnstr,17,Schruns,6780,,,,http://www.tinabella.at,info@tinabella.at,,0555672434,Hotels,1694,Hotel,,rvhk6
35315,Hotel Krone,Kroneng,1,Schruns,6780,,,,http://www.kroneschruns.at,info@kroneschruns.at,,0555672255,Hotels,1694,Hotel,,rC3q5
35318,LÖWEN-HOTEL ****S,Silvrettastr,8,Schruns,6780,,63,5800000,http://www.loewen-hotel.com,info@loewen-hotel.com,,055567141,Hotels,1694,Hotel,,vqJKL
35319,Hotel Alpenhof Meßmer,Grappaweg,6,Schruns,6780,,10,900000,http://www.hotel-alpenhof-messmer.at,office@hotel-alpenhof-messmer.at,,0555672664,Hotels,1694,Hotel,,v6fQK
35326,Jäger Bau GmbH,Batloggstr,95,Schruns,6780,,400,81273742.23,http://www.jaegerbau.com,office@jaegerbau.com,,055567181,Bauunternehmen,392,Baufirma,,p268B
35333,Kieber Richard Holzbau GmbH,Silvrettastr,184,Schruns,6780,,16,1300000,http://www.kieber-holzbau.com,info@kieber-holzbau.com,,0555675160,Zimmereien,4400,Zimmerei,,Cv4Bh
35334,Johannes Kieber,Silvrettastr,156,Schruns,6780,,5,570000,http://www.tischlereikieber.at,info@tischlereikieber.at,,0555673194,Tischlereien,3951,Tischler,,9k6Tb
35337,Köberle Peter Möbelhaus,Außerlitzstr,9,Schruns,6780,,2,500000,http://www.moebel-koeberle.at,moebel.koeberle@utanet.at,,0555672418,Möbel / Einzelhandel,2474,Möbeleinzelhandel,,3BFPH
35347,Kuster Gebäudetechnik GmbH,Auweg,6,Schruns,6780,,,,http://www.kuster.at,info@kuster.at,,0555672889,Installationsunternehmen,1776,Installateur,,MBZBN
35348,Zimba Hotel,Veltlinerweg,2,Schruns,6780,,,,http://www.hotel-zimba.at,info@hotel-zimba.at,,0555672630,Hotels,1694,Hotel,,Qppgc
35356,TrauerHilfe Bestattung MARENT,Gantschierstr,80,Schruns,6780,,2,400000,http://www.bestattung-marent.at,bestattung@marent.at,,0501717,Bestattungsunternehmen,447,Bestatter,,K1cTR
35359,Helmut Präg,Silbertaler Str,4,Schruns,6780,,2,400000,http://www.praeg.com,info@praeg.com,,0555672221,Optiker,2648,Augenoptiker,,JGxbS
35362,Montafonerbahn Aktiengesellschaft,Bahnhofstr,15,Schruns,6780,,110,16100000,http://www.montafonerbahn.at,info@montafonerbahn.at,,055569000,Elektroinstallationsunternehmen,984,Elektriker,,b6KgJ
35372,Hotel Alpenblick,Flurstr,23,Schruns,6780,,,,http://www.hotel-obwegeser.com,office@hotel-obwegeser.com,,0555673558,Hotels,1694,Hotel,,Xf2sQ
35378,Bradlwarter,Auf der Litz,22,Schruns,6780,,,,http://www.kreuzschruns.at,landhaus.kreuz@montafon.com,,0555672123,Pensionen / Privatzimmer,2728,Pension,,pkl4H
35382,Haus Irma,Feldweg,18,Schruns,6780,,,,http://www.montafon.com/Haus-Irma/,,,0555672452,Pensionen / Privatzimmer,2728,Pension,,sfLfW
35387,Zimmermann,Auweg,8,Schruns,6780,,,,http://www.montafon.com/gaestehaus-zimmermann/,,,0555672515,Pensionen / Privatzimmer,2728,Pension,,jfBmB
35390,Hotel-Pension Wilma,Gantschierstr,112,Schruns,6780,,2,100000,http://www.pension-wilma.com,info@pension-wilma.com,,0555672397,Hotels,1694,Hotel,,lq8SM
35402,Josef Sauerwein,Gantschierstr,30,Schruns,6780,,3,600000,http://www.sauerwein.at,sauerwein@aon.at,,0555673731,Tischlereien,3951,Tischler,,11HkT
35416,sprenger hairstyle,Dorfstr,3,Schruns,6780,,30,900000,http://www.sprenger.at,friseur@aon.at,,0555672813,Friseure u Frisiersalons,1273,Friseur,,G61vV
35420,Stemer Spenglerei & Dachdeckerei GmbH,Silvrettastr,196,Schruns,6780,,,3200000,http://www.stemer.at,office@stemer.at,,0555672805,Dachdeckereien,721,Dachdecker,,K1cVl
35447,Morscher Farben- u Werkzeug-Handels-GesmbH,Treiet,43,Weiler,6833,,160,22500000,http://www.farbenmorscher.at,office@farbenmorscher.at,,0552362454,Farben u Lacke / Einzelhandel,1088,Lacke,,tN1Zt
35449,Prantl & Hagen GesmbH & Co KG,Herzogried,2,Weiler,6833,,32,4300000,http://www.weilermoebel.at,,,0552362115,Möbel / Einzelhandel,2474,Möbeleinzelhandel,,l6TbW
35455,Wolf-Zargen GmbH & Co,Wiesenstr,33,Weiler,6833,,26,3100000,http://www.wolfzargen.at,office@wolfzargen.at,,0552363000,Türen,4017,Türen,,mXnNk
35461,Hofsteig - Apotheke Mag Hubert Boor,Bützestr,9,Wolfurt,6922,,8,,http://www.hofsteig-apotheke.at,office@hofsteig-apotheke.at,,,Apotheken,127,Apotheke,,Cv4FJ
35465,Benz Turngeräte GesmbH,Achstr,46,Wolfurt,6922,,2,,http://www.benz-sport.at,info@benz-sport.at,,0557471414,Turngeräte,4023,Turngeräte,,3BFRt
35466,Berchtold GesmbH & Co KG,Riedweg,20,Wolfurt,6922,,24,3500000,http://www.berchtoldholzbau.com,info@berchtoldholzbau.com,,0557475732,Holzbau,1652,Holzbauer,,11Hln
35468,Bertel Malermeister,Dornbirner Str,10a,Wolfurt,6922,,,,http://maler-bertel.at,helmut@maler-bertel.at,,0557475700,"Maler, Anstreicher u Lackierer",2321,Maler,,5MC95
35469,TrauerHilfe Bestattung REUMILLER,Kirchstr,16,Hard,6971,,5,,http://www.trauerhilfe.at,buero@bestattung-reumiller.at,,0557472530,Bestattungsunternehmen,447,Bestatter,,65r48
35470,Bischof-Reisen,Wälderstr,14a,Wolfurt,6922,,7,810000,http://www.bischof-reisen.at,office@bischof-reisen.at,,0557473644,Reisebüros,2929,Reiseveranstalter,,3ttM3
35477,Böhler Fenster GmbH,Wiesenweg,33,Wolfurt,6922,,,1000000,http://www.boehlerfenster.at,office@boehlerfenster.at,,0557474550,Fenster,1121,Fenster,,RXSdH
35485,dato Datensicherheit & -Organisation GmbH,Bregenzer Str,28,Wolfurt,6922,,2,,http://www.dato.co.at,dato@dato.co.at,,0557471621,Tresore u Safes,4001,Tresore,,KkGR7
35490,Fend & Eberle GmbH,Brückenweg,7,Wolfurt,6922,,14,1700000,http://www.fend-eberle.at,office@fend-eberle.at,,0557474748,Raumausstattung,2900,Raumaustatter,,b6Kjv
35491,Eni Tankstelle,Achstr,39,Wolfurt,6922,,2,1000000,http://www.eniaustria.at,,,0557472154,Tankstellen,3812,Tankstelle,,bpzcz
35508,Gasthof Engel,Bregenzer Str,5,Wolfurt,6922,,9,450000,http://www.gasthof-engel.at,,,0557471357,Gasthäuser u Gasthöfe,1352,Gasthaus,,v6fVB
35526,Musik Hinteregger GesmbH,Hofsteigstr,7,Wolfurt,6922,,7,1100000,http://www.musik-hinteregger.at,office@musik-hinteregger.at,,,Musikinstrumente u -zubehör,2550,Musikinstrumente,,9k6ZV
35530,Huber Thomas Installateur,Dammstr,61,Wolfurt,6922,,,190000,http://www.huber-wolfurt.at,office@huber-wolfurt.at,06644350129,,Installationsunternehmen,1776,Installateur,,11Hn6
35532,Jäger E & B GesmbH,Ritterg,9,Wolfurt,6922,,12,1000000,http://www.jaeger-dach.at,info@jaeger-dach.at,,0557477572,Dachdeckereien,721,Dachdecker,,5MCBN
35534,Blumentreff Karg,Im Wida,2,Wolfurt,6922,,12,400000,http://www.karg.cc,blumentreff@karg.cc,,,Gärtnereien,1334,Gärtnerei,,3ttNL
35538,Köb Holzheizsysteme GmbH,Flotzbachstr,33,Wolfurt,6922,,100,26500000,http://www.kob.cc,office@kob.cc,,055746770,Heizungsanlagen,1620,Heizung,,LRvMF
35545,Manfred Ladurner,Kesselstr,27b,Wolfurt,6922,,4,255000,http://www.schlosserei-ladurner.at,,,0557472815,Schlossereien,3392,Schlosser,,GpfsB
35546,LTW Intralogistics GmbH,Achstr,53,Wolfurt,6922,,166,40000000,http://www.ltw.at,office@LTW.at,,055746829,Lagereinrichtungen,2188,Lageranlagen,,DdjB5
35549,Karosserieklinik Leimegger,Dammstr,70,Wolfurt,6922,,,,http://www.leimegger.at,office@leimegger.at,,0557473550,Autospenglereien,282,Autospengler,,KkGSQ
35551,Lohs GmbH,Oberer Achdamm,2,Hard,6971,,14,1000000,http://www.lohs.at,lohs-office@lohs.at,,0557472150,Marketingberatung,2328,Marketingberater,,JGxgN
35557,Mayr Record Scan GmbH - Bildbearbeitung und Digitaldruck,Kirchstr,13a,Wolfurt,6922,,22,1250000,http://www.mrs.to,info@mrs.to,,0557475945,Reproanstalten,2945,Repro,,hBt3Z
35566,Pawag Verpackungen GesmbH,Achstr,38,Wolfurt,6922,,119,25000000,http://www.pawag.at,info@pawag.at,,055746756,Verpackungen u Verpackungsmittel,4093,Verpackungsgroßhandel,,WBk9J
35568,Plankel Bohrungen GesmbH,Dammstr,76,Wolfurt,6922,,20,4000000,http://www.plankel.at,office@plankel.at,,0557471340,Brunnen u Brunnenbau,620,Brunnenbau,,rC3wF
35570,Rädler August GmbH,Sportplatzstr,3,Wolfurt,6922,,40,30000000,http://www.raedler-baustoffe.at,wolfurt@raedler-baustoffe.at,,0557471831,Beton- u Betonsteinwerke,450,Beton,,pkl8C
35573,Rist & Co GmbH,Brückenweg,3,Wolfurt,6922,,47,3200000,http://www.elektro-rist.at,office@elektro-rist.at,,0557472888,Solaranlagen,3592,Solaranlagenverkauf,,vqJQX
35574,Rohner Betonwerk GmbH & Co KG,Bützestr,39,Wolfurt,6922,,6,1500000,http://www.betonwerk-rohner.at,info@betonwerk-rohner.at,,0557471223,Kamin- u Schornsteinbau,1843,Kamin,,sfLkR
35581,Schuh-Schertler GmbH & Co KG,Unterlindenstr,6,Wolfurt,6922,,14,950000,http://www.schuh-schertler.com,schuh.schertler@aon.at,,0557471332,Orthopädieschuhmacher / Orthopädische Schuhe u Einlagen,2660,Orthopädiefachgeschäft,,p26FN
35583,Schertler Helmut TransportgesmbH Sondertransporte und Kranarbeiten,Flotzbachstr,16,Wolfurt,6922,,15,2500000,http://www.schertler-transporte.at,schertlertransporte@utanet.at,,0557471349,Transportunternehmen,3995,Transport,,mXnRL
35587,Schwärzler GmbH,Kesselstr,52,Wolfurt,6922,,14,1400000,http://www.schwaerzler-gmbh.at,office@schwaerzler-gmbh.at,,0557471352,Blechbe- u -verarbeitung,519,Blechbearbeitung,,6pV1b
35588,Schwendinger & Fink Spengler- u Dachdecker GesmbH,Inselstr,19,Wolfurt,6922,,9,1500000,http://www.schwendinger-fink.at,info@schwendinger-fink.at,,0557475927,Dachdeckereien,721,Dachdecker,,Cv4Ht
35590,Sieber Hubert Tischlerwerkstätte,Mariahilfstr,29,Bregenz,6900,,4,500000,http://www.tischlerei-sieber.at,info@tischlerei-sieber.at,,0557475374,Tischlereien,3951,Tischler,,BRlTr
35598,Strezeck Blumen,Knappenweg,5,Wolfurt,6922,,8,550000,http://www.blumen-strezeck.at,blumen.strezeck@vol.at,,0557474716,Gärtnereien,1334,Gärtnerei,,4dXJh
35616,Rene Bechtold,Buxera,19a,Weiler,6833,,5,1000000,http://www.rene-bechtold.at,office@rene-bechtold.at,,0552353440,Parkettbodenverlegung,2707,Parkett verlegen,,dHHSc
35619,Dobler Bau GmbH,Interpark Focus,2,Röthis,6832,,35,7000061.46,http://www.doblerbau.at,office@doblerbau.at,,0552365311,Bauunternehmen,392,Baufirma,,b6KmX
35626,Huber Schriften Muntlix GmbH & Co KG,Arkenstr,38-39,Muntlix,6835,,20,1500000,http://www.huber-schriften.com,office@huber-schriften.com,,,Beschriftungen,444,Beschriftungen,,T1mTP
35638,Rueff Textil GmbH,An der Frutz,1,Muntlix,6835,,70,12500000,http://www.rueff.at,,,055224923,Textilbearbeitung u -veredelung,3895,Textilveredelung,,tN1fn
35655,APOTHEKE SALVATOR Mag. pharm. Gertrude Pölzl KG,Koloman-Wallisch-Pl,2,Bruck an der Mur,8600,,9,1900000,http://www.salvatorapotheke-bruck.at,office@apothekesalvator.at,,0386251080,Apotheken,127,Apotheke,,9k6d8
35656,Stadtapotheke Mag. Fuchs e.U.,Herzog-Ernst-G,11,Bruck an der Mur,8600,,5,1600000,http://www.bruck.apo.or.at,office@stadtapotheke-bruck.at,,0386251090,Apotheken,127,Apotheke,,3BFWn
35660,Autohof Kohl,Wiener Str,86,Bruck an der Mur,8600,,2,165000,http://www.autohof-kohl.at,,,0386253514,Autoreparatur,276,Werkstatt,,65r83
35663,Bild & Tonstudio Bärnthaler HandelsgesmbH,Roseggerstr,24,Bruck an der Mur,8600,,2,480000,http://www.baernthaler.at,mail@baernthaler.at,,0386253271,Unterhaltungselektronik / Einzelhandel,4056,Elektrohändler,,3ttQz
35681,Brucker Wohnbau- u Siedlungsvereinigung e. gemeinnützige GenmbH,Mozartg,1,Bruck an der Mur,8600,,10,3300000,http://www.bruckerwohnbau.at,office@bruckerwohnbau.at,,0386251505,Genossenschaften,1385,Genossenschaft,,cXdbt
35687,Höller Verlagsvertretung,Hauptstr,111,Unterpremstätten,8141,,,,http://www.hoeller.at,verlagsvertretung@hoeller.at,,0313620006,Buchhandlungen,631,Buchhandlung,,f1wP6
35698,F. Ebner GmbH,Wiener Str,48,Bruck an der Mur,8600,,35,5200000,http://www.f-ebner.at,vw-audi.f-ebner@autohaus.at,,0386251506,Autospenglereien,282,Autospengler,,qSP5r
35702,Edler Reifen GmbH & Co KG,Maurerg,2-4,Bruck an der Mur,8600,,65,14000000,http://www.edlerreifen.at,office@edlerreifen.at,,0386251124,Reifen u Reifendienste,2920,Reifen,,tN1h6
35721,Wirtshaus Folger,Brucker Str,136,Oberaich,8600,,,,http://www.gasthaus-folger.at,,,0386251212,Restaurants,2947,Restaurant,,2Rbg5
35730,Fürstaller & Partner GmbH - Hyundai - Volvo Autohaus,Tulpenweg,2,Oberaich,8600,,13,5550000,http://www.fuerstaller.at,autohaus@fuerstaller.at,,0386252504,Autohandel,254,Kfz,,MBZLC
35742,Holler,Nr.,37,Aich,8966,,,,http://www.urlaubambauernhof.at/holler,info@reiterhof-aigner.at,,036864567,Pensionen / Privatzimmer,2728,Pension,,JGxlH
35754,KollerHof,Assach-Oberdorf,34,Assach,8966,,,,http://www.kollerhof.at,info@kollerhof.at,,036864308,Hotels,1694,Hotel,,T1mX2
35757,Stockreiter Bettina & Stefan,Friesach,41,Aich,8966,,,,http://www.honigstueberl.at,info@honigstueberl.at,06643918030,,Imkereien,1726,Imker,,Xf33H
35758,Sport & Familienhotel  Bärenwirt - Fam Pilz,Nr.,55,Aich,8966,,12,520000,http://www.baerenwirt.com,info@baerenwirt.com,,036864303,Gasthäuser u Gasthöfe,1352,Gasthaus,,WvN8G
35767,Landhotel-Gut Puttererseehof,Putterersee,13,Aigen im Ennstal,8943,,10,800000,http://www.puttererseehof.at,office@puttererseehof.at,,0368222520,Hotels,1694,Hotel,,sfLpN
35770,Gasthof Kirchenwirt Aigen,Nr.,8,Aigen im Ennstal,8943,,,,http://www.kirchenwirt-aigen.at,info@kirchenwirt-aigen.at,,0368223310,Gasthäuser u Gasthöfe,1352,Gasthaus,,jfBw1
35772,Lasserhof Gasthof-Pension,Lantschern,11,Aigen im Ennstal,8943,,,,http://www.lasserhof-aigen.at,info@lasserhof-aigen.at,,0368222540,Gasthäuser u Gasthöfe,1352,Gasthaus,,p26KH
35773,Gasthof - Pension Hörandl,Aich,4,Aigen im Ennstal,8943,,,,http://www.hoerandl.at,info@hoerandl.at,,0368222930,Pensionen / Privatzimmer,2728,Pension,,nHRQG
35778,Tankstelle S & G Kalthuber GesmbH,Ketten,21,Aigen im Ennstal,8943,,,450000,http://www.iq-diskont.com,,,0368222894,Tankstellen,3812,Tankstelle,,7X8zW
35780,Landesberufsschule für Tourismus,Nr.,31,Aigen im Ennstal,8943,,18,,http://www.lbs-aigen.ac.at,lbsaigen@stmk.gv.at,,0368223547,Berufsschulen,439,Berufsschule,,Cv4Mp
35790,Pension Glitschnerhof - Radlingmaier Monika,Sallaberg Am See,1,Aigen im Ennstal,8943,,,100000,http://www.glitschnerhof.at,pension@glitschnerhof.at,,0368228268,Pensionen / Privatzimmer,2728,Pension,,4dXNc
35801,Camping Putterersee,Nr.,2a,Hohenberg,8943,,,,http://www.camping-putterersee.at,camping.putterersee@aon.at,06644840061,,Campingplätze,661,Campingplatz,,G625M
35806,Autohaus Otschofski GmbH,Grazer Str,95,Kumberg,8062,,9,1200000,http://www.otschofski.com,wolfgang.otschofski@otschofski.at,,031323134,Autohandel,254,Kfz,,JGxmb
35819,Gasthof z Kirchenwirt,Nr.,48,Allerheiligen bei Wildon,8412,,1,145000,http://www.gasthof-walch.at,ghwalch@aon.at,,031828207,Gasthäuser u Gasthöfe,1352,Gasthaus,,SH7gJ
35821,Gasthof Windisch zum Harmonikahansl,Nr.,103,Allerheiligen bei Wildon,8412,,,87300,http://www.harmonikahansl.at,office@harmonikahansl.at,,031828238,Gasthäuser u Gasthöfe,1352,Gasthaus,,Xf34b
35836,Waldheimathof Almdörfl Familienvitalhotel,Nr.,4,Alpl,8671,,36,2000000,http://www.waldheimathof.at,office@waldheimathof.at,,038558251,Hotels,1694,Hotel,,p26Lb
35839,Waldesruhe,Nr.,48,Alpl,8671,,,,http://www.gh-waldesruhe.at,gh@gh-waldesruhe.at,,038558207,Gasthäuser u Gasthöfe,1352,Gasthaus,,lq8fW
35840,Gasthaus Schlagobersbauer,Nr.,8,Alpl,8671,,5,160000,http://www.schlagobersbauer.at,office@schlagobersbauer.at,,038558223,Gasthäuser u Gasthöfe,1352,Gasthaus,,9k6hv
35842,Sonnenhof - Frühstückspension,Nr.,43,Alpl,8671,,,,http://members.aon.at/pension_sonnenhof,,,038558213,Pensionen / Privatzimmer,2728,Pension,,CBPV3
35845,Strandcafe Altaussee,Nr.,197,Puchen,8992,,,,http://www.strandcafe.at,willkommen@strandcafe.at,,0362271214,Kaffeehäuser,1831,Cafe,,7X91t
35846,Blaa-Alm,Lichtersberg,73,Altaussee,8992,,10,370000,http://www.blaa-alm.co.at,blaa-alm@aon.at,,0362271102,Gasthäuser u Gasthöfe,1352,Gasthaus,,8Gntx
35859,Hotel-Garni Landhaus Kleine Fluchten,Thörl,60,Bad Mitterndorf,8983,,,,http://www.landhauskleinefluchten.at,info@landhauskleinefluchten.at,06763301879,,Hotels,1694,Hotel,,RXSn5
35861,Gasthof zum Hirschen,Fischerndorf,17,Altaussee,8992,,9,700000,http://www.hirschen-altaussee.at,gasthof@hirschen-altaussee.at,,0362271347,Restaurants,2947,Restaurant,,MBZNs
35864,"Maßschneiderei, Tracht & Mode Fachgeschäft KR HASELNUS Georg & Renè",Puchen,57,Altaussee,8992,,4,450000,http://www.trachten.haselnus.at,info@haselnus.at,,0362271252,Trachtenbekleidung,3975,Trachten,,HXJtk
35866,Hentschel Elektro GesmbH,Nr.,49,Altaussee,8992,,17,1200000,http://www.hentschel.at,elektro@hentschel.at,,0362271673,Elektrogeräte / Einzelhandel,977,Elektrohandel,,K1chr
35868,Hotel am See - Fam. Frischmuth,Fischerndorf,2,Altaussee,8992,,3,255000,http://www.hotelamsee.at,office@hotelamsee.at,,0362271361,Hotels,1694,Hotel,,DdjJf
35871,Hotel Seevilla,Fischerndorf,60,Altaussee,8992,,35,2500000,http://www.seevilla.at,hotel@seevilla.at,,0362271302,Hotels,1694,Hotel,,Gpg1q
35872,Hotel Tyrol,Puchen,258,Altaussee,8992,,4,200000,http://www.hoteltyrol.co.at,hotel.tyrol@speed.at,,0362271636,Hotels,1694,Hotel,,f1wSs
35876,Snow & Mountain Sports Inh. Loitzl OG,Puchen,54,Altaussee,8992,,2,100000,http://www.snow-mountain.at,office@snow-mountain.at,,0362271310,Ski- u Snowboardschulen,3584,Skischulen,,b6Ksn
35890,Gasthof Leuner Inh Barbara Leuner,Fischerndorf,144,Altaussee,8992,,,,http://www.gasthof.leuner.at,gasthof.leuner@altaussee.at,,0362271650,Gasthäuser u Gasthöfe,1352,Gasthaus,,v6ffz
35919,ADA Möbelfabrik GmbH,Nr.,61,Baierdorf bei Anger,8184,,570,48940000,http://www.ada.at,office.anger@ada.at,,031757100,Matratzen,2363,Matratzengeschäft,,3BFf9
35921,Gasthaus Zur Rauchstube,Nr.,13,Naintsch,8184,,,,http://www.rauchstubenhaus.at,gasthaus.rauchstube@aon.at,,031752460,Gasthäuser u Gasthöfe,1352,Gasthaus,,Q6B2G
35925,Intercoiffeur Erich,Hauptpl,7,Anger,8184,,7,230000,http://www.friseur-erich.at,salon@friseur-erich.at,,031752261,Friseure u Frisiersalons,1273,Friseur,,MBZQB
35927,Buchgraber GmbH & Co KG,Hauptpl,10,Anger,8184,,12,600000,http://www.steirerwurzn.at,office@steirerwurzn.at,,031752322,Bäckereien,300,Bäckerei,,NdsDJ
35933,fetz - Fachgeschäft f. Farben u. Innenausstattung,Umfahrungsstr,2,Anger,8184,,14,1000000,http://www.fetz-anger.at,info@fetz-anger.at,,031752365,"Maler, Anstreicher u Lackierer",2321,Maler,,FMMF2
35942,Gründl KG,Bahnhofstr,7,Anger,8184,,,110000,http://www.foto-gruendl.at,gruendl.foto@aon.at,,031752331,Fotografen,1255,Fotograf,,cXdjD
35965,Raiffeisenbank Anger-Puch-Koglhof regGenmbH,Südtiroler Pl,49,Anger,8184,,,,http://www.raiffeisen.at/rlbstmk,,,031752225,Banken u Sparkassen,332,Banken,,jfC1z
35974,Seidl Tracht & Mode GmbH,Hauptpl,11,Anger,8184,,27,3600000,http://www.seidl-trachten.at,info@seidl-trachten.at,,031752305,Trachtenbekleidung,3975,Trachten,,8GnxZ
35978,Posthotel Thaller,Hauptpl,3,Anger,8184,,23,1300000,http://www.posthotel-thaller.at,info@posthotel-thaller.at,,031752206,Gasthäuser u Gasthöfe,1352,Gasthaus,,5MCMT
35981,Vogl Erwin - Kfz Technik,Bahnhofstr,9,Anger,8184,,1,200000,http://vogl.plusservice.at,vogl@aon.at,,031752234,Autoreparatur,276,Werkstatt,,1jwsL
35986,Gasthaus Weissenbacher,Bahnhofstr,3,Anger,8184,,,,http://www.weissenbacher.at,seminarhotel@weissenbacher.at,,031752263,Gasthäuser u Gasthöfe,1352,Gasthaus,,Qppwd
36022,Lampl GesmbH & Co KG,Eibiswalder Str,80,Arnfels,8454,,7,800000,http://www.tischlerei-lampl.at,office@tischlerei-lampl.at,,03455237,Tischlereien,3951,Tischler,,rC47V
36024,Akustik-Elektro-Medientechnik Lang,Hauptpl,34a,Arnfels,8454,,,,http://www.elektro-lang.at,lang-arnfels@redzac.at,,,Elektroinstallationsunternehmen,984,Elektriker,,lq8kJ
36032,Gasthof-HOtel Wilhelm Schmied,Nr.,20,Maltschach,8454,,3,,http://www.hotel-schmied.at,info@hotel-schmied.at,,03455260,Gasthäuser u Gasthöfe,1352,Gasthaus,,9k6mq
36051,Adler Musikverlag Raich H u M,Emil-Ertl-Weg,81,Obertressen,8990,,,,http://www.adler-musikverlag.com,,,0362254588,Musikverlage,2556,Musikherausgeber,,RXSs1
